㌖	キロメートル	U+3316 (SQUARE KIROMEETORU) -> U+30AD (KATAKANA LETTER KI) U+30ED (KATAKANA LETTER RO) U+30E1 (KATAKANA LETTER ME) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30C8 (KATAKANA LETTER TO) U+30EB (KATAKANA LETTER RU)
㌗	キロワット	U+3317 (SQUARE KIROWATTO) -> U+30AD (KATAKANA LETTER KI) U+30ED (KATAKANA LETTER RO) U+30EF (KATAKANA LETTER WA) U+30C3 (KATAKANA LETTER SMALL TU) U+30C8 (KATAKANA LETTER TO)
㌘	グラム	U+3318 (SQUARE GURAMU) -> U+30B0 (KATAKANA LETTER GU) U+30E9 (KATAKANA LETTER RA) U+30E0 (KATAKANA LETTER MU)
㌙	グラムトン	U+3319 (SQUARE GURAMUTON) -> U+30B0 (KATAKANA LETTER GU) U+30E9 (KATAKANA LETTER RA) U+30E0 (KATAKANA LETTER MU) U+30C8 (KATAKANA LETTER TO) U+30F3 (KATAKANA LETTER N)
㌚	クルゼイロ	U+331A (SQUARE KURUZEIRO) -> U+30AF (KATAKANA LETTER KU) U+30EB (KATAKANA LETTER RU) U+30BC (KATAKANA LETTER ZE) U+30A4 (KATAKANA LETTER I) U+30ED (KATAKANA LETTER RO)
㌛	クローネ	U+331B (SQUARE KUROONE) -> U+30AF (KATAKANA LETTER KU) U+30ED (KATAKANA LETTER RO) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30CD (KATAKANA LETTER NE)
㌜	ケース	U+331C (SQUARE KEESU) -> U+30B1 (KATAKANA LETTER KE) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30B9 (KATAKANA LETTER SU)
㌝	コルナ	U+331D (SQUARE KORUNA) -> U+30B3 (KATAKANA LETTER KO) U+30EB (KATAKANA LETTER RU) U+30CA (KATAKANA LETTER NA)
㌞	コーポ	U+331E (SQUARE KOOPO) -> U+30B3 (KATAKANA LETTER KO) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30DD (KATAKANA LETTER PO)
㌟	サイクル	U+331F (SQUARE SAIKURU) -> U+30B5 (KATAKANA LETTER SA) U+30A4 (KATAKANA LETTER I) U+30AF (KATAKANA LETTER KU) U+30EB (KATAKANA LETTER RU)
㌠	サンチーム	U+3320 (SQUARE SANTIIMU) -> U+30B5 (KATAKANA LETTER SA) U+30F3 (KATAKANA LETTER N) U+30C1 (KATAKANA LETTER TI) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30E0 (KATAKANA LETTER MU)
㌡	シリング	U+3321 (SQUARE SIRINGU) -> U+30B7 (KATAKANA LETTER SI) U+30EA (KATAKANA LETTER RI) U+30F3 (KATAKANA LETTER N) U+30B0 (KATAKANA LETTER GU)
㌢	センチ	U+3322 (SQUARE SENTI) -> U+30BB (KATAKANA LETTER SE) U+30F3 (KATAKANA LETTER N) U+30C1 (KATAKANA LETTER TI)
㌣	セント	U+3323 (SQUARE SENTO) -> U+30BB (KATAKANA LETTER SE) U+30F3 (KATAKANA LETTER N) U+30C8 (KATAKANA LETTER TO)
㌤	ダース	U+3324 (SQUARE DAASU) -> U+30C0 (KATAKANA LETTER DA) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30B9 (KATAKANA LETTER SU)
㌥	デシ	U+3325 (SQUARE DESI) -> U+30C7 (KATAKANA LETTER DE) U+30B7 (KATAKANA LETTER SI)
㌦	ドル	U+3326 (SQUARE DORU) -> U+30C9 (KATAKANA LETTER DO) U+30EB (KATAKANA LETTER RU)
㌧	トン	U+3327 (SQUARE TON) -> U+30C8 (KATAKANA LETTER TO) U+30F3 (KATAKANA LETTER N)
㌨	ナノ	U+3328 (SQUARE NANO) -> U+30CA (KATAKANA LETTER NA) U+30CE (KATAKANA LETTER NO)
㌩	ノット	U+3329 (SQUARE NOTTO) -> U+30CE (KATAKANA LETTER NO) U+30C3 (KATAKANA LETTER SMALL TU) U+30C8 (KATAKANA LETTER TO)
㌪	ハイツ	U+332A (SQUARE HAITU) -> U+30CF (KATAKANA LETTER HA) U+30A4 (KATAKANA LETTER I) U+30C4 (KATAKANA LETTER TU)
㌫	パーセント	U+332B (SQUARE PAASENTO) -> U+30D1 (KATAKANA LETTER PA) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30BB (KATAKANA LETTER SE) U+30F3 (KATAKANA LETTER N) U+30C8 (KATAKANA LETTER TO)
㌬	パーツ	U+332C (SQUARE PAATU) -> U+30D1 (KATAKANA LETTER PA) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30C4 (KATAKANA LETTER TU)
㌭	バーレル	U+332D (SQUARE BAARERU) -> U+30D0 (KATAKANA LETTER BA) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30EC (KATAKANA LETTER RE) U+30EB (KATAKANA LETTER RU)
㌮	ピアストル	U+332E (SQUARE PIASUTORU) -> U+30D4 (KATAKANA LETTER PI) U+30A2 (KATAKANA LETTER A) U+30B9 (KATAKANA LETTER SU) U+30C8 (KATAKANA LETTER TO) U+30EB (KATAKANA LETTER RU)
㌯	ピクル	U+332F (SQUARE PIKURU) -> U+30D4 (KATAKANA LETTER PI) U+30AF (KATAKANA LETTER KU) U+30EB (KATAKANA LETTER RU)
㌰	ピコ	U+3330 (SQUARE PIKO) -> U+30D4 (KATAKANA LETTER PI) U+30B3 (KATAKANA LETTER KO)
㌱	ビル	U+3331 (SQUARE BIRU) -> U+30D3 (KATAKANA LETTER BI) U+30EB (KATAKANA LETTER RU)
㌲	ファラッド	U+3332 (SQUARE HUARADDO) -> U+30D5 (KATAKANA LETTER HU) U+30A1 (KATAKANA LETTER SMALL A) U+30E9 (KATAKANA LETTER RA) U+30C3 (KATAKANA LETTER SMALL TU) U+30C9 (KATAKANA LETTER DO)
㌳	フィート	U+3333 (SQUARE HUIITO) -> U+30D5 (KATAKANA LETTER HU) U+30A3 (KATAKANA LETTER SMALL I) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30C8 (KATAKANA LETTER TO)
㌴	ブッシェル	U+3334 (SQUARE BUSSYERU) -> U+30D6 (KATAKANA LETTER BU) U+30C3 (KATAKANA LETTER SMALL TU) U+30B7 (KATAKANA LETTER SI) U+30A7 (KATAKANA LETTER SMALL E) U+30EB (KATAKANA LETTER RU)
㌵	フラン	U+3335 (SQUARE HURAN) -> U+30D5 (KATAKANA LETTER HU) U+30E9 (KATAKANA LETTER RA) U+30F3 (KATAKANA LETTER N)
㌶	ヘクタール	U+3336 (SQUARE HEKUTAARU) -> U+30D8 (KATAKANA LETTER HE) U+30AF (KATAKANA LETTER KU) U+30BF (KATAKANA LETTER TA) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30EB (KATAKANA LETTER RU)
㌷	ペソ	U+3337 (SQUARE PESO) -> U+30DA (KATAKANA LETTER PE) U+30BD (KATAKANA LETTER SO)
㌸	ペニヒ	U+3338 (SQUARE PENIHI) -> U+30DA (KATAKANA LETTER PE) U+30CB (KATAKANA LETTER NI) U+30D2 (KATAKANA LETTER HI)
㌹	ヘルツ	U+3339 (SQUARE HERUTU) -> U+30D8 (KATAKANA LETTER HE) U+30EB (KATAKANA LETTER RU) U+30C4 (KATAKANA LETTER TU)
㌺	ペンス	U+333A (SQUARE PENSU) -> U+30DA (KATAKANA LETTER PE) U+30F3 (KATAKANA LETTER N) U+30B9 (KATAKANA LETTER SU)
㌻	ページ	U+333B (SQUARE PEEZI) -> U+30DA (KATAKANA LETTER PE) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30B8 (KATAKANA LETTER ZI)
㌼	ベータ	U+333C (SQUARE BEETA) -> U+30D9 (KATAKANA LETTER BE) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30BF (KATAKANA LETTER TA)
㌽	ポイント	U+333D (SQUARE POINTO) -> U+30DD (KATAKANA LETTER PO) U+30A4 (KATAKANA LETTER I) U+30F3 (KATAKANA LETTER N) U+30C8 (KATAKANA LETTER TO)
㌾	ボルト	U+333E (SQUARE BORUTO) -> U+30DC (KATAKANA LETTER BO) U+30EB (KATAKANA LETTER RU) U+30C8 (KATAKANA LETTER TO)
㌿	ホン	U+333F (SQUARE HON) -> U+30DB (KATAKANA LETTER HO) U+30F3 (KATAKANA LETTER N)
㍀	ポンド	U+3340 (SQUARE PONDO) -> U+30DD (KATAKANA LETTER PO) U+30F3 (KATAKANA LETTER N) U+30C9 (KATAKANA LETTER DO)
㍁	ホール	U+3341 (SQUARE HOORU) -> U+30DB (KATAKANA LETTER HO) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30EB (KATAKANA LETTER RU)
㍂	ホーン	U+3342 (SQUARE HOON) -> U+30DB (KATAKANA LETTER HO) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30F3 (KATAKANA LETTER N)
㍃	マイクロ	U+3343 (SQUARE MAIKURO) -> U+30DE (KATAKANA LETTER MA) U+30A4 (KATAKANA LETTER I) U+30AF (KATAKANA LETTER KU) U+30ED (KATAKANA LETTER RO)
㍄	マイル	U+3344 (SQUARE MAIRU) -> U+30DE (KATAKANA LETTER MA) U+30A4 (KATAKANA LETTER I) U+30EB (KATAKANA LETTER RU)
㍅	マッハ	U+3345 (SQUARE MAHHA) -> U+30DE (KATAKANA LETTER MA) U+30C3 (KATAKANA LETTER SMALL TU) U+30CF (KATAKANA LETTER HA)
㍆	マルク	U+3346 (SQUARE MARUKU) -> U+30DE (KATAKANA LETTER MA) U+30EB (KATAKANA LETTER RU) U+30AF (KATAKANA LETTER KU)
㍇	マンション	U+3347 (SQUARE MANSYON) -> U+30DE (KATAKANA LETTER MA) U+30F3 (KATAKANA LETTER N) U+30B7 (KATAKANA LETTER SI) U+30E7 (KATAKANA LETTER SMALL YO) U+30F3 (KATAKANA LETTER N)
㍈	ミクロン	U+3348 (SQUARE MIKURON) -> U+30DF (KATAKANA LETTER MI) U+30AF (KATAKANA LETTER KU) U+30ED (KATAKANA LETTER RO) U+30F3 (KATAKANA LETTER N)
㍉	ミリ	U+3349 (SQUARE MIRI) -> U+30DF (KATAKANA LETTER MI) U+30EA (KATAKANA LETTER RI)
㍊	ミリバール	U+334A (SQUARE MIRIBAARU) -> U+30DF (KATAKANA LETTER MI) U+30EA (KATAKANA LETTER RI) U+30D0 (KATAKANA LETTER BA) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30EB (KATAKANA LETTER RU)
㍋	メガ	U+334B (SQUARE MEGA) -> U+30E1 (KATAKANA LETTER ME) U+30AC (KATAKANA LETTER GA)
㍌	メガトン	U+334C (SQUARE MEGATON) -> U+30E1 (KATAKANA LETTER ME) U+30AC (KATAKANA LETTER GA) U+30C8 (KATAKANA LETTER TO) U+30F3 (KATAKANA LETTER N)
㍍	メートル	U+334D (SQUARE MEETORU) -> U+30E1 (KATAKANA LETTER ME) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30C8 (KATAKANA LETTER TO) U+30EB (KATAKANA LETTER RU)
㍎	ヤード	U+334E (SQUARE YAADO) -> U+30E4 (KATAKANA LETTER YA) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30C9 (KATAKANA LETTER DO)
㍏	ヤール	U+334F (SQUARE YAARU) -> U+30E4 (KATAKANA LETTER YA) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30EB (KATAKANA LETTER RU)
㍐	ユアン	U+3350 (SQUARE YUAN) -> U+30E6 (KATAKANA LETTER YU) U+30A2 (KATAKANA LETTER A) U+30F3 (KATAKANA LETTER N)
㍑	リットル	U+3351 (SQUARE RITTORU) -> U+30EA (KATAKANA LETTER RI) U+30C3 (KATAKANA LETTER SMALL TU) U+30C8 (KATAKANA LETTER TO) U+30EB (KATAKANA LETTER RU)
㍒	リラ	U+3352 (SQUARE RIRA) -> U+30EA (KATAKANA LETTER RI) U+30E9 (KATAKANA LETTER RA)
㍓	ルピー	U+3353 (SQUARE RUPII) -> U+30EB (KATAKANA LETTER RU) U+30D4 (KATAKANA LETTER PI) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK)
㍔	ルーブル	U+3354 (SQUARE RUUBURU) -> U+30EB (KATAKANA LETTER RU) U+30FC (KATAKANA-HIRAGANA PROLONGED SOUND MARK) U+30D6 (KATAKANA LETTER BU) U+30EB (KATAKANA LETTER RU)
㍕	レム	U+3355 (SQUARE REMU) -> U+30EC (KATAKANA LETTER RE) U+30E0 (KATAKANA LETTER MU)
㍖	レントゲン	U+3356 (SQUARE RENTOGEN) -> U+30EC (KATAKANA LETTER RE) U+30F3 (KATAKANA LETTER N) U+30C8 (KATAKANA LETTER TO) U+30B2 (KATAKANA LETTER GE) U+30F3 (KATAKANA LETTER N)
㍗	ワット	U+3357 (SQUARE WATTO) -> U+30EF (KATAKANA LETTER WA) U+30C3 (KATAKANA LETTER SMALL TU) U+30C8 (KATAKANA LETTER TO)
㍘	0点	U+3358 (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR ZERO) -> U+0030 (DIGIT ZERO) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍙	1点	U+3359 (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR ONE) -> U+0031 (DIGIT ONE) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍚	2点	U+335A (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR TWO) -> U+0032 (DIGIT TWO) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍛	3点	U+335B (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR THREE) -> U+0033 (DIGIT THREE) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍜	4点	U+335C (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR FOUR) -> U+0034 (DIGIT FOUR) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
