ㅇ	ᄋ	U+3147 (HANGUL LETTER IEUNG) -> U+110B (HANGUL CHOSEONG IEUNG)
ㅈ	ᄌ	U+3148 (HANGUL LETTER CIEUC) -> U+110C (HANGUL CHOSEONG CIEUC)
ㅉ	ᄍ	U+3149 (HANGUL LETTER SSANGCIEUC) -> U+110D (HANGUL CHOSEONG SSANGCIEUC)
ㅊ	ᄎ	U+314A (HANGUL LETTER CHIEUCH) -> U+110E (HANGUL CHOSEONG CHIEUCH)
ㅋ	ᄏ	U+314B (HANGUL LETTER KHIEUKH) -> U+110F (HANGUL CHOSEONG KHIEUKH)
ㅌ	ᄐ	U+314C (HANGUL LETTER THIEUTH) -> U+1110 (HANGUL CHOSEONG THIEUTH)
ㅍ	ᄑ	U+314D (HANGUL LETTER PHIEUPH) -> U+1111 (HANGUL CHOSEONG PHIEUPH)
ㅎ	ᄒ	U+314E (HANGUL LETTER HIEUH) -> U+1112 (HANGUL CHOSEONG HIEUH)
ㅏ	ᅡ	U+314F (HANGUL LETTER A) -> U+1161 (HANGUL JUNGSEONG A)
ㅐ	ᅢ	U+3150 (HANGUL LETTER AE) -> U+1162 (HANGUL JUNGSEONG AE)
ㅑ	ᅣ	U+3151 (HANGUL LETTER YA) -> U+1163 (HANGUL JUNGSEONG YA)
ㅒ	ᅤ	U+3152 (HANGUL LETTER YAE) -> U+1164 (HANGUL JUNGSEONG YAE)
ㅓ	ᅥ	U+3153 (HANGUL LETTER EO) -> U+1165 (HANGUL JUNGSEONG EO)
ㅔ	ᅦ	U+3154 (HANGUL LETTER E) -> U+1166 (HANGUL JUNGSEONG E)
ㅕ	ᅧ	U+3155 (HANGUL LETTER YEO) -> U+1167 (HANGUL JUNGSEONG YEO)
ㅖ	ᅨ	U+3156 (HANGUL LETTER YE) -> U+1168 (HANGUL JUNGSEONG YE)
ㅗ	ᅩ	U+3157 (HANGUL LETTER O) -> U+1169 (HANGUL JUNGSEONG O)
ㅘ	ᅪ	U+3158 (HANGUL LETTER WA) -> U+116A (HANGUL JUNGSEONG WA)
ㅙ	ᅫ	U+3159 (HANGUL LETTER WAE) -> U+116B (HANGUL JUNGSEONG WAE)
ㅚ	ᅬ	U+315A (HANGUL LETTER OE) -> U+116C (HANGUL JUNGSEONG OE)
ㅛ	ᅭ	U+315B (HANGUL LETTER YO) -> U+116D (HANGUL JUNGSEONG YO)
ㅜ	ᅮ	U+315C (HANGUL LETTER U) -> U+116E (HANGUL JUNGSEONG U)
ㅝ	ᅯ	U+315D (HANGUL LETTER WEO) -> U+116F (HANGUL JUNGSEONG WEO)
ㅞ	ᅰ	U+315E (HANGUL LETTER WE) -> U+1170 (HANGUL JUNGSEONG WE)
ㅟ	ᅱ	U+315F (HANGUL LETTER WI) -> U+1171 (HANGUL JUNGSEONG WI)
ㅠ	ᅲ	U+3160 (HANGUL LETTER YU) -> U+1172 (HANGUL JUNGSEONG YU)
ㅡ	ᅳ	U+3161 (HANGUL LETTER EU) -> U+1173 (HANGUL JUNGSEONG EU)
ㅢ	ᅴ	U+3162 (HANGUL LETTER YI) -> U+1174 (HANGUL JUNGSEONG YI)
ㅣ	ᅵ	U+3163 (HANGUL LETTER I) -> U+1175 (HANGUL JUNGSEONG I)
ㅤ	ᅠ	U+3164 (HANGUL FILLER) -> U+1160 (HANGUL JUNGSEONG FILLER)
ㅥ	ᄔ	U+3165 (HANGUL LETTER SSANGNIEUN) -> U+1114 (HANGUL CHOSEONG SSANGNIEUN)
ㅦ	ᄕ	U+3166 (HANGUL LETTER NIEUN-TIKEUT) -> U+1115 (HANGUL CHOSEONG NIEUN-TIKEUT)
ㅧ	ᇇ	U+3167 (HANGUL LETTER NIEUN-SIOS) -> U+11C7 (HANGUL JONGSEONG NIEUN-SIOS)
ㅨ	ᇈ	U+3168 (HANGUL LETTER NIEUN-PANSIOS) -> U+11C8 (HANGUL JONGSEONG NIEUN-PANSIOS)
ㅩ	ᇌ	U+3169 (HANGUL LETTER RIEUL-KIYEOK-SIOS) -> U+11CC (HANGUL JONGSEONG RIEUL-KIYEOK-SIOS)
ㅪ	ᇎ	U+316A (HANGUL LETTER RIEUL-TIKEUT) -> U+11CE (HANGUL JONGSEONG RIEUL-TIKEUT)
ㅫ	ᇓ	U+316B (HANGUL LETTER RIEUL-PIEUP-SIOS) -> U+11D3 (HANGUL JONGSEONG RIEUL-PIEUP-SIOS)
ㅬ	ᇗ	U+316C (HANGUL LETTER RIEUL-PANSIOS) -> U+11D7 (HANGUL JONGSEONG RIEUL-PANSIOS)
ㅭ	ᇙ	U+316D (HANGUL LETTER RIEUL-YEORINHIEUH) -> U+11D9 (HANGUL JONGSEONG RIEUL-YEORINHIEUH)
ㅮ	ᄜ	U+316E (HANGUL LETTER MIEUM-PIEUP) -> U+111C (HANGUL CHOSEONG MIEUM-PIEUP)
