⾏	行	U+2F8F (KANGXI RADICAL WALK ENCLOSURE) -> U+884C (CJK UNIFIED IDEOGRAPH-884C)
⾐	衣	U+2F90 (KANGXI RADICAL CLOTHES) -> U+8863 (CJK UNIFIED IDEOGRAPH-8863)
⾑	襾	U+2F91 (KANGXI RADICAL WEST) -> U+897E (CJK UNIFIED IDEOGRAPH-897E)
⾒	見	U+2F92 (KANGXI RADICAL SEE) -> U+898B (CJK UNIFIED IDEOGRAPH-898B)
⾓	角	U+2F93 (KANGXI RADICAL HORN) -> U+89D2 (CJK UNIFIED IDEOGRAPH-89D2)
⾔	言	U+2F94 (KANGXI RADICAL SPEECH) -> U+8A00 (CJK UNIFIED IDEOGRAPH-8A00)
⾕	谷	U+2F95 (KANGXI RADICAL VALLEY) -> U+8C37 (CJK UNIFIED IDEOGRAPH-8C37)
⾖	豆	U+2F96 (KANGXI RADICAL BEAN) -> U+8C46 (CJK UNIFIED IDEOGRAPH-8C46)
⾗	豕	U+2F97 (KANGXI RADICAL PIG) -> U+8C55 (CJK UNIFIED IDEOGRAPH-8C55)
⾘	豸	U+2F98 (KANGXI RADICAL BADGER) -> U+8C78 (CJK UNIFIED IDEOGRAPH-8C78)
⾙	貝	U+2F99 (KANGXI RADICAL SHELL) -> U+8C9D (CJK UNIFIED IDEOGRAPH-8C9D)
⾚	赤	U+2F9A (KANGXI RADICAL RED) -> U+8D64 (CJK UNIFIED IDEOGRAPH-8D64)
⾛	走	U+2F9B (KANGXI RADICAL RUN) -> U+8D70 (CJK UNIFIED IDEOGRAPH-8D70)
⾜	足	U+2F9C (KANGXI RADICAL FOOT) -> U+8DB3 (CJK UNIFIED IDEOGRAPH-8DB3)
⾝	身	U+2F9D (KANGXI RADICAL BODY) -> U+8EAB (CJK UNIFIED IDEOGRAPH-8EAB)
⾞	車	U+2F9E (KANGXI RADICAL CART) -> U+8ECA (CJK UNIFIED IDEOGRAPH-8ECA)
⾟	辛	U+2F9F (KANGXI RADICAL BITTER) -> U+8F9B (CJK UNIFIED IDEOGRAPH-8F9B)
⾠	辰	U+2FA0 (KANGXI RADICAL MORNING) -> U+8FB0 (CJK UNIFIED IDEOGRAPH-8FB0)
⾡	辵	U+2FA1 (KANGXI RADICAL WALK) -> U+8FB5 (CJK UNIFIED IDEOGRAPH-8FB5)
⾢	邑	U+2FA2 (KANGXI RADICAL CITY) -> U+9091 (CJK UNIFIED IDEOGRAPH-9091)
⾣	酉	U+2FA3 (KANGXI RADICAL WINE) -> U+9149 (CJK UNIFIED IDEOGRAPH-9149)
⾤	釆	U+2FA4 (KANGXI RADICAL DISTINGUISH) -> U+91C6 (CJK UNIFIED IDEOGRAPH-91C6)
⾥	里	U+2FA5 (KANGXI RADICAL VILLAGE) -> U+91CC (CJK UNIFIED IDEOGRAPH-91CC)
⾦	金	U+2FA6 (KANGXI RADICAL GOLD) -> U+91D1 (CJK UNIFIED IDEOGRAPH-91D1)
⾧	長	U+2FA7 (KANGXI RADICAL LONG) -> U+9577 (CJK UNIFIED IDEOGRAPH-9577)
⾨	門	U+2FA8 (KANGXI RADICAL GATE) -> U+9580 (CJK UNIFIED IDEOGRAPH-9580)
⾩	阜	U+2FA9 (KANGXI RADICAL MOUND) -> U+961C (CJK UNIFIED IDEOGRAPH-961C)
⾪	隶	U+2FAA (KANGXI RADICAL SLAVE) -> U+96B6 (CJK UNIFIED IDEOGRAPH-96B6)
⾫	隹	U+2FAB (KANGXI RADICAL SHORT TAILED BIRD) -> U+96B9 (CJK UNIFIED IDEOGRAPH-96B9)
⾬	雨	U+2FAC (KANGXI RADICAL RAIN) -> U+96E8 (CJK UNIFIED IDEOGRAPH-96E8)
⾭	靑	U+2FAD (KANGXI RADICAL BLUE) -> U+9751 (CJK UNIFIED IDEOGRAPH-9751)
⾮	非	U+2FAE (KANGXI RADICAL WRONG) -> U+975E (CJK UNIFIED IDEOGRAPH-975E)
⾯	面	U+2FAF (KANGXI RADICAL FACE) -> U+9762 (CJK UNIFIED IDEOGRAPH-9762)
⾰	革	U+2FB0 (KANGXI RADICAL LEATHER) -> U+9769 (CJK UNIFIED IDEOGRAPH-9769)
⾱	韋	U+2FB1 (KANGXI RADICAL TANNED LEATHER) -> U+97CB (CJK UNIFIED IDEOGRAPH-97CB)
⾲	韭	U+2FB2 (KANGXI RADICAL LEEK) -> U+97ED (CJK UNIFIED IDEOGRAPH-97ED)
⾳	音	U+2FB3 (KANGXI RADICAL SOUND) -> U+97F3 (CJK UNIFIED IDEOGRAPH-97F3)
⾴	頁	U+2FB4 (KANGXI RADICAL LEAF) -> U+9801 (CJK UNIFIED IDEOGRAPH-9801)
⾵	風	U+2FB5 (KANGXI RADICAL WIND) -> U+98A8 (CJK UNIFIED IDEOGRAPH-98A8)
⾶	飛	U+2FB6 (KANGXI RADICAL FLY) -> U+98DB (CJK UNIFIED IDEOGRAPH-98DB)
⾷	食	U+2FB7 (KANGXI RADICAL EAT) -> U+98DF (CJK UNIFIED IDEOGRAPH-98DF)
⾸	首	U+2FB8 (KANGXI RADICAL HEAD) -> U+9996 (CJK UNIFIED IDEOGRAPH-9996)
⾹	香	U+2FB9 (KANGXI RADICAL FRAGRANT) -> U+9999 (CJK UNIFIED IDEOGRAPH-9999)
⾺	馬	U+2FBA (KANGXI RADICAL HORSE) -> U+99AC (CJK UNIFIED IDEOGRAPH-99AC)
⾻	骨	U+2FBB (KANGXI RADICAL BONE) -> U+9AA8 (CJK UNIFIED IDEOGRAPH-9AA8)
⾼	高	U+2FBC (KANGXI RADICAL TALL) -> U+9AD8 (CJK UNIFIED IDEOGRAPH-9AD8)
